teff,logg,feh,tv,mass,modelindex,fbol
2600,3,-1.5,2,0.5,20072,9.414001824195058
2600,3,-2,2,0.5,20073,9.413956208433236
2600,3,-2.5,2,0.5,20074,9.413908657941452
2600,3,-3,2,0.5,20075,9.413817324230408
2600,3,0,5,0.5,20107,9.414133072899519
2600,3,0.25,5,0.5,20108,9.414167009003746
2600,3,-0.25,5,0.5,20109,9.41412560440177
2600,3,0.5,5,0.5,20110,9.414222285549343
2600,3,-0.5,5,0.5,20111,9.414103830743853
2600,3,0.75,5,0.5,20112,9.414290779465398
2600,3,-0.75,5,0.5,20113,9.414101087329001
2600,3,1,5,0.5,20114,9.414349004176092
2600,3,-1,5,0.5,20115,9.4141025026923
2600,3,-1.5,5,0.5,20116,9.41407224473676
2600,3,-2,5,0.5,20117,9.414026452405784
2600,3,-2.5,5,0.5,20118,9.413947348852016
2600,3,-3,5,0.5,20119,9.413869290311574
2600,3,0,1,1,20120,9.413969146525854
2600,3,0,2,1,20152,9.414007185840193
2600,3,0.25,2,1,20153,9.414037725645954
2600,3,-0.25,2,1,20154,9.41401683272417
2600,3,0.5,2,1,20155,9.414082340257037
2600,3,-0.5,2,1,20156,9.414009523845207
2600,3,0.75,2,1,20157,9.414146998219744
2600,3,-0.75,2,1,20158,9.414008684295878
2600,3,1,2,1,20159,9.414170452834483
2600,3,-1,2,1,20160,9.413999704090164
2600,3,-1.5,2,1,20161,9.413984040742738
2600,3,-2.5,2,1,20162,9.413874078996368
2600,3,-3,2,1,20163,9.413766316817888
2600,3,0,5,1,20195,9.414129705949907
2600,3,0.25,5,1,20196,9.414156290148412
2600,3,-0.25,5,1,20197,9.414125435988824
2600,3,0.5,5,1,20198,9.414216094775176
2600,3,-0.5,5,1,20199,9.414099222964708
2600,3,0.75,5,1,20200,9.414291726259393
2600,3,-0.75,5,1,20201,9.4140966651413
2600,3,1,5,1,20202,9.414342791967067
2600,3,-1,5,1,20203,9.41408691588963
2600,3,-1.5,5,1,20204,9.414056420525286
2600,3,-2,5,1,20205,9.414015196412596
2600,3,-2.5,5,1,20206,9.413931681248348
2600,3,-3,5,1,20207,9.413839760176131
2600,3,0,1,2,20208,9.413964936370014
2600,3,0,2,2,20239,9.414008143283171
2600,3,0.25,2,2,20240,9.414034575162542
2600,3,-0.25,2,2,20241,9.414001439537122
2600,3,-0.5,2,2,20242,9.414004883313984
2600,3,-0.75,2,2,20243,9.414006257528948
2600,3,-1,2,2,20244,9.414000780592788
2600,3,-1.5,2,2,20245,9.413974094368648
2600,3,-2,2,2,20246,9.413928131641185
2600,3,-2.5,2,2,20247,9.41386031041331
2600,3,-3,2,2,20248,9.413758031580322
2600,3,0,5,2,20280,9.414102607109793
2600,3,0.25,5,2,20281,9.41414701499391
2600,3,-0.25,5,2,20282,9.414111693322509
2600,3,0.5,5,2,20283,9.414206529819978
2600,3,-0.5,5,2,20284,9.414092453179764
2600,3,0.75,5,2,20285,9.414277494831799
2600,3,-0.75,5,2,20286,9.414093440730449
2600,3,1,5,2,20287,9.414342624792566
2600,3,-1,5,2,20288,9.414084221194909
2600,3,-1.5,5,2,20289,9.414043842408867
2600,3,-2,5,2,20290,9.414007014174857
2600,3,-2.5,5,2,20291,9.413949266497987
2600,3,-3,5,2,20292,9.413836801366248
2600,3,0,1,5,20293,9.413944322115471
2600,3,0,2,5,20326,9.41399121731451
2600,3,0.25,2,5,20327,9.41401954676235
2600,3,-0.25,2,5,20328,9.41398958651521
2600,3,-0.5,2,5,20329,9.413998757033564
2600,3,-0.75,2,5,20330,9.413992289342078
2600,3,-1,2,5,20331,9.413993603365611
2600,3,-1.5,2,5,20332,9.413958887563746
2600,3,-2,2,5,20333,9.4139222708256
2600,3,-2.5,2,5,20334,9.413840424266628
2600,3,-3,2,5,20335,9.413790538459923
2600,3,0,5,5,20367,9.4141069003427
2600,3,0.25,5,5,20368,9.414130640047148
2600,3,-0.25,5,5,20369,9.41406148066957
2600,3,0.5,5,5,20370,9.414226305738314
2600,3,-0.5,5,5,20371,9.414057919755152
2600,3,0.75,5,5,20372,9.414256886403404
2600,3,-0.75,5,5,20373,9.414048293300544
2600,3,1,5,5,20374,9.414304666176305
2600,3,-1,5,5,20375,9.4141048640363
2600,3,-1.5,5,5,20376,9.414029009768143
2600,3,-2,5,5,20377,9.413985211629294
2600,3,-2.5,5,5,20378,9.413936373191031
2600,3,-3,5,5,20379,9.41383878043808
2600,3.5,0,1,1,20380,9.413959420485146
2600,3.5,0,2,1,20410,9.413979099057258
2600,3.5,0.25,2,1,20411,9.414007197207564
2600,3.5,-0.25,2,1,20412,9.413993651257215
2600,3.5,0.5,2,1,20413,9.414058811140306
2600,3.5,-0.5,2,1,20414,9.414026224809472
2600,3.5,0.75,2,1,20415,9.414083168187274
2600,3.5,-0.75,2,1,20416,9.41399575337802
2600,3.5,1,2,1,20417,9.41407138136186
2600,3.5,-1,2,1,20418,9.413991490490416
2600,3.5,-1.5,2,1,20419,9.413951071733234
2600,3.5,-2,2,1,20420,9.41393806991559
2600,3.5,-2.5,2,1,20421,9.413806190843058
2600,3.5,0,5,1,20451,9.414121334540148
2600,3.5,0.25,5,1,20452,9.414102144213702
2600,3.5,-0.25,5,1,20453,9.41407481999274
2600,3.5,0.5,5,1,20454,9.414120810546725
2600,3.5,-0.5,5,1,20455,9.414088045446805
2600,3.5,0.75,5,1,20456,9.414177727458707
2600,3.5,-0.75,5,1,20457,9.414074133547556
2600,3.5,1,5,1,20458,9.414270411789563
2600,3.5,-1,5,1,20459,9.414051814026916
2600,3.5,-1.5,5,1,20460,9.414048336546319
2600,3.5,-2,5,1,20461,9.413982200624497
2600,3.5,-2.5,5,1,20462,9.413862881057362
2600,3.5,-3,5,1,20463,9.413787573889634
2700,0,0,1,1,20464,9.480587942882615
2700,0,0,2,1,20496,9.480735739386189
2700,0,0.25,2,1,20497,9.480929473745881
2700,0,-0.25,2,1,20498,9.480657003752967
2700,0,-0.5,2,1,20499,9.480548481157594
2700,0,-0.75,2,1,20500,9.480483479677758
2700,0,-1,2,1,20501,9.480419230985204
2700,0,-1.5,2,1,20502,9.480254015295309
2700,0,-2,2,1,20503,9.4801494695474
2700,0,0,5,1,20530,9.480983146421892
2700,0,0.25,5,1,20531,9.481180617597921
2700,0,-0.25,5,1,20532,9.480888030920633
2700,0,-0.5,5,1,20533,9.480771497965364
2700,0,-0.75,5,1,20534,9.480679142364933
2700,0,-1,5,1,20535,9.480586192441507
2700,0,-1.5,5,1,20536,9.48039132181561
2700,0,-2,5,1,20537,9.480255725524668
2700,-0.5,0,1,1,20538,9.4814910668199
2700,0.5,0,1,1,20539,9.480011909722167
2700,-0.5,0,2,1,20575,9.481725368661419
2700,0.5,0,2,1,20576,9.480102277919833
2700,0.5,0.25,2,1,20577,9.480193170841705
2700,0.5,-0.25,2,1,20578,9.480063530945948
2700,0.5,-0.5,2,1,20579,9.480022420275505
2700,0.5,-0.75,2,1,20580,9.479988550341691
2700,0.5,-1,2,1,20581,9.479958944003775
2700,0.5,-1.5,2,1,20582,9.479878586280273
2700,0.5,-2,2,1,20583,9.479820853953703
2700,0.5,-2.5,2,1,20584,9.47977859008719
2700,0.5,-0.25,5,1,20615,9.480205237128441
2700,0.5,-0.5,5,1,20616,9.480151896681656
2700,0.5,-0.75,5,1,20617,9.480118020143193
2700,0.5,-1,5,1,20618,9.480079751687105
2700,0.5,-1.5,5,1,20619,9.479980768892469
2700,0.5,-2,5,1,20620,9.4798992756971
2700,0.5,-2.5,5,1,20621,9.479834222098726
2700,1,0,1,1,20622,9.479726781749902
2700,1,0,2,1,20657,9.479790460501034
2700,1,0.25,2,1,20658,9.47983395980745
2700,1,-0.25,2,1,20659,9.479768551563938
2700,1,0.5,2,1,20660,9.479885653229688
2700,1,-0.5,2,1,20661,9.479751096434045
2700,1,0.75,2,1,20662,9.479950278016755
2700,1,-0.75,2,1,20663,9.479736731719427
2700,1,1,2,1,20664,9.480001268648476
2700,1,-1,2,1,20665,9.479725118437011
2700,1,-1.5,2,1,20666,9.479680783380925
2700,1,-2.5,2,1,20667,9.479607382618488
2700,1,-3,2,1,20668,9.479591227495106
2700,1,0,5,1,20701,9.479897027068803
2700,1,0.25,5,1,20702,9.47995330675772
2700,1,-0.25,5,1,20703,9.479871460160219
2700,1,0.5,5,1,20704,9.480017674035832
2700,1,-0.5,5,1,20705,9.47984764256672
2700,1,0.75,5,1,20706,9.480079310234657
2700,1,-0.75,5,1,20707,9.479831219300248
2700,1,1,5,1,20708,9.48013123770682
2700,1,-1,5,1,20709,9.479814705118136
2700,1,-1.5,5,1,20710,9.479760828168203
2700,1,-2.5,5,1,20711,9.479655434105057
2700,1,-3,5,1,20712,9.479642060737117
2700,1.5,0,1,1,20713,9.479591290089871
2700,1.5,0,2,1,20748,9.479639861358459
2700,1.5,0.25,2,1,20749,9.479665932102034
2700,1.5,-0.25,2,1,20750,9.479633455638657
2700,1.5,0.5,2,1,20751,9.479694295729288
2700,1.5,-0.5,2,1,20752,9.479625495122326
2700,1.5,0.75,2,1,20753,9.479726084994171
2700,1.5,-0.75,2,1,20754,9.479613177456933
2700,1.5,1,2,1,20755,9.479756046637926
2700,1.5,-1,2,1,20756,9.479606764145341
2700,1.5,-2.5,2,1,20757,9.479513702847195
2700,1.5,-3,2,1,20758,9.47950476696474
2700,1.5,0,5,1,20792,9.479732539939063
2700,1.5,0.25,5,1,20793,9.479761363080256
2700,1.5,-0.25,5,1,20794,9.479714979574547
2700,1.5,0.5,5,1,20795,9.479798338538107
2700,1.5,-0.5,5,1,20796,9.479702441546575
2700,1.5,0.75,5,1,20797,9.479839457041004
2700,1.5,-0.75,5,1,20798,9.479697010572801
2700,1.5,1,5,1,20799,9.479877820391348
2700,1.5,-1,5,1,20800,9.479688916448396
2700,1.5,-2.5,5,1,20801,9.479553676682826
2700,1.5,-3,5,1,20802,9.479555819339776
2700,2,0,1,1,20803,9.479525147581636
2700,2,0,2,1,20838,9.479574432752191
2700,2,0.25,2,1,20839,9.479584500077047
2700,2,-0.25,2,1,20840,9.479559511936857
2700,2,0.5,2,1,20841,9.479605392595612
2700,2,-0.5,2,1,20842,9.479553980908559
2700,2,0.75,2,1,20843,9.479630945950433
2700,2,-0.75,2,1,20844,9.479547430979277
2700,2,1,2,1,20845,9.479651804431974
2700,2,-1,2,1,20846,9.479520137099625
2700,2,-1.5,2,1,20847,9.479511423566063
2700,2,-2,2,1,20848,9.479475617592033
2700,2,-2.5,2,1,20849,9.479461650437608
2700,2,-3,2,1,20850,9.479453781671424
2700,2,-4,2,1,20851,9.479362967903318
2700,2,0,5,1,20887,9.479644115161927
2700,2,0.25,5,1,20888,9.479679127269888
2700,2,-0.25,5,1,20889,9.47964217683099
2700,2,0.5,5,1,20890,9.479697366608793
2700,2,-0.5,5,1,20891,9.479628889578859
2700,2,0.75,5,1,20892,9.479733076111673
2700,2,-0.75,5,1,20893,9.479622405997324
2700,2,1,5,1,20894,9.479748556678793
2700,2,-1,5,1,20895,9.47960014486794
2700,2,-1.5,5,1,20896,9.479556155252881
2700,2,-2,5,1,20897,9.479515729276798
2700,2,-2.5,5,1,20898,9.479504457419077
2700,2,-3,5,1,20899,9.479516727036398
2700,2,-4,5,1,20900,9.47938733915202
2700,2.5,0,1,1,20901,9.479476024516906
2700,2.5,0,2,1,20937,9.479507044195216
2700,2.5,0.25,2,1,20938,9.479537542533686
2700,2.5,-0.25,2,1,20939,9.479507244371057
2700,2.5,0.5,2,1,20940,9.47956733081758
2700,2.5,-0.5,2,1,20941,9.479499993695168
2700,2.5,0.75,2,1,20942,9.479587748932063
2700,2.5,-0.75,2,1,20943,9.479496603632418
2700,2.5,1,2,1,20944,9.479604403625288
2700,2.5,-1,2,1,20945,9.479483452228623
2700,2.5,-1.5,2,1,20946,9.479481897396788
2700,2.5,-2,2,1,20947,9.47944219532639
2700,2.5,-2.5,2,1,20948,9.479444888343721
2700,2.5,-3,2,1,20949,9.479414542624019
2700,2.5,-4,2,1,20950,9.479288526594898
2700,2.5,-0.25,5,1,20984,9.479568615146722
2700,2.5,-0.5,5,1,20985,9.479567728874237
2700,2.5,-0.75,5,1,20986,9.479534074389067
2700,2.5,-1,5,1,20987,9.479539843895026
2700,2.5,-1.5,5,1,20988,9.479506281884165
2700,2.5,-2,5,1,20989,9.479484723804964
2700,2.5,-2.5,5,1,20990,9.479474137588703
2700,2.5,-3,5,1,20991,9.479452486598749
2700,2.5,-4,5,1,20992,9.4793545698308
2700,2.5,-5,5,1,20993,9.479272488607739
2700,3,0,1,1,20994,9.479431023217414
2700,3,0,2,1,21027,9.47945919659982
2700,3,-0.25,2,1,21028,9.479462408677488
2700,3,-0.5,2,1,21029,9.479464962153239
2700,3,0.75,2,1,21030,9.479557234175145
2700,3,-0.75,2,1,21031,9.479442374148237
2700,3,1,2,1,21032,9.479581404367028
2700,3,-1,2,1,21033,9.47945913533601
2700,3,-1.5,2,1,21034,9.479444991322367
2700,3,-2,2,1,21035,9.479428827021263
2700,3,-2.5,2,1,21036,9.479398357803461
2700,3,-3,2,1,21037,9.479367010733162
2700,3,-4,2,1,21038,9.479308133675191
2700,3,0,5,1,21070,9.47954057163811
2700,3,0.25,5,1,21071,9.479557318875937
2700,3,-0.25,5,1,21072,9.479534887409422
2700,3,0.5,5,1,21073,9.479599787919932
2700,3,-0.5,5,1,21074,9.479517360127103
2700,3,0.75,5,1,21075,9.4796448900471
2700,3,-0.75,5,1,21076,9.479511514627017
2700,3,1,5,1,21077,9.479671588165926
2700,3,-1,5,1,21078,9.47948528535416
2700,3,-1.5,5,1,21079,9.479498910478956
2700,3,-2,5,1,21080,9.47946846970891
2700,3,-2.5,5,1,21081,9.479399140330516
2700,3,-3,5,1,21082,9.47940264571477
2700,3,-4,5,1,21083,9.479298020087011
2700,3.5,0,1,1,21084,9.479407223981273
2700,3.5,0,2,1,21119,9.479445613736516
2700,3.5,0.25,2,1,21120,9.479468804006528
2700,3.5,-0.25,2,1,21121,9.479414794460295
2700,3.5,0.5,2,1,21122,9.479466050470572
2700,3.5,-0.5,2,1,21123,9.479447894950633
2700,3.5,-0.75,2,1,21124,9.479433048455467
2700,3.5,1,2,1,21125,9.479539214687662
2700,3.5,-1,2,1,21126,9.479455984716797
2700,3.5,-1.5,2,1,21127,9.479421608963841
2700,3.5,-2,2,1,21128,9.479344231226767
2700,3.5,-2.5,2,1,21129,9.479334223431586
2700,3.5,0,5,1,21162,9.479516262407376
2700,3.5,0.25,5,1,21163,9.479525095374779
2700,3.5,-0.25,5,1,21164,9.47949574234394
2700,3.5,0.5,5,1,21165,9.479561959543783
2700,3.5,-0.5,5,1,21166,9.479494080055234
2700,3.5,-0.75,5,1,21167,9.479514291430204
2700,3.5,1,5,1,21168,9.479632696535582
2700,3.5,-1,5,1,21169,9.479480771908483
2700,3.5,-1.5,5,1,21170,9.47946082951911
2700,3.5,-2,5,1,21171,9.479413310033285
2700,3.5,-2.5,5,1,21172,9.479147005285201
2700,3.5,-3,5,1,21173,9.479317501366761
2800,0,0,1,0.5,21174,9.544502300809006
2800,0,0,2,0.5,21198,9.544692999634277
2800,0,-0.25,2,0.5,21199,9.544598754986922
2800,0,-0.5,2,0.5,21200,9.544449016577355
2800,0,-0.75,2,0.5,21201,9.544302516665068
2800,0,-1,2,0.5,21202,9.544183431224944
2800,0,-1.5,2,0.5,21203,9.543866751674829
2800,0,0,5,0.5,21217,9.544934771030439
2800,0,-0.25,5,0.5,21218,9.544823839067808
2800,0,0,1,1,21219,9.54415392189097
2800,0,0,2,1,21249,9.544281391255243
2800,0,0.25,2,1,21250,9.544393368934816
2800,0,-0.25,2,1,21251,9.544228914897477
2800,0,-0.5,2,1,21252,9.544148910258102
2800,0,-0.75,2,1,21253,9.544052933893072
2800,0,-1,2,1,21254,9.543933536628053
2800,0,-1.5,2,1,21255,9.54361358325926
2800,0,-2,2,1,21256,9.543393325647322
2800,0,0,5,1,21279,9.544447377043705
2800,0,0.25,5,1,21280,9.544548510179037
2800,0,-0.25,5,1,21281,9.544406862036976
2800,0,-0.5,5,1,21282,9.544330037204846
2800,0,-0.75,5,1,21283,9.544225709420063
2800,0,-1,5,1,21284,9.544110347859787
2800,0,-1.5,5,1,21285,9.54374338248524
2800,0,-2,5,1,21286,9.543491726619598
2800,0,0,1,2,21287,9.543771900487627
2800,0,0,2,2,21317,9.543866765605461
2800,0,-0.25,2,2,21318,9.543765738477422
2800,0,-0.5,2,2,21319,9.54380607758768
2800,0,-0.75,2,2,21320,9.543753628980872
2800,0,-1,2,2,21321,9.543677959304375
2800,0,-1.5,2,2,21322,9.543397457714024
2800,0,-2,2,2,21323,9.543183391329588
2800,0,0,5,2,21352,9.543997055961343
2800,0,-0.25,5,2,21353,9.543973575517903
2800,0,-0.5,5,2,21354,9.543941126166562
2800,0,-0.75,5,2,21355,9.543884762891647
2800,0,-1,5,2,21356,9.543814661660258
2800,0,-1.5,5,2,21357,9.543511489510514
2800,0,-2,5,2,21358,9.543265912717926
2800,0,0,1,5,21359,9.54337129471281
2800,0,0,2,5,21392,9.543398976383713
2800,0,0.25,2,5,21393,9.54347364906779
2800,0,-0.25,2,5,21394,9.543392146032831
2800,0,0.5,2,5,21395,9.543502981432558
2800,0,-0.5,2,5,21396,9.543408449870352
2800,0,-0.75,2,5,21397,9.543384708346679
2800,0,-1,2,5,21398,9.543350259914577
2800,0,-1.5,2,5,21399,9.543158311363987
2800,0,-2,2,5,21400,9.542978103550187
2800,0,0,5,5,21427,9.54354909924811
2800,0,-0.25,5,5,21428,9.543529510470655
2800,0,-0.5,5,5,21429,9.54351415243773
2800,0,-0.75,5,5,21430,9.543486863972129
2800,0,-1,5,5,21431,9.543452468153276
2800,0,-1.5,5,5,21432,9.5432604809341
2800,0,-2,5,5,21433,9.543049605317968
2800,-0.5,0,1,1,21434,9.545583919528559
2800,0.5,0,1,1,21435,9.543339851813675
2800,-0.5,0,2,1,21473,9.545766920398396
2800,0.5,0,2,1,21474,9.543421597485782
2800,0.5,0.25,2,1,21475,9.543502764722705
2800,0.5,-0.25,2,1,21476,9.543383601049001
2800,0.5,0.5,2,1,21477,9.54355828249784
2800,0.5,-0.5,2,1,21478,9.543333013042613
2800,0.5,0.75,2,1,21479,9.543594598962217
2800,0.5,-0.75,2,1,21480,9.543274367169785
2800,0.5,-1,2,1,21481,9.54322416971018
2800,0.5,-1.5,2,1,21482,9.54307402780973
2800,0.5,-2,2,1,21483,9.542978309453362
2800,0.5,-2.5,2,1,21484,9.542917591764276
2800,0.5,0,5,1,21518,9.543540272894893
2800,0.5,0.25,5,1,21519,9.543619091393156
2800,0.5,-0.25,5,1,21520,9.543499755880369
2800,0.5,-0.5,5,1,21521,9.543441711274642
2800,0.5,-0.75,5,1,21522,9.543385104384779
2800,0.5,-1,5,1,21523,9.543325500883283
2800,0.5,-1.5,5,1,21524,9.543154786525461
2800,0.5,-2,5,1,21525,9.543031608062064
2800,0.5,-2.5,5,1,21526,9.542959611351478
2800,1,0,1,0.5,21527,9.543031888086691
2800,1,0,2,0.5,21563,9.543091584562777
2800,1,0.25,2,0.5,21564,9.543162891025773
2800,1,-0.25,2,0.5,21565,9.543062262547323
2800,1,0.5,2,0.5,21566,9.543230818231729
2800,1,-0.5,2,0.5,21567,9.543027887583008
2800,1,0.75,2,0.5,21568,9.54328411555098
2800,1,-0.75,2,0.5,21569,9.542994076039326
2800,1,1,2,0.5,21570,9.54331649088179
2800,1,-1,2,0.5,21571,9.542972968402298
2800,1,-1.5,2,0.5,21572,9.54290797667944
2800,1,-2.5,2,0.5,21573,9.54282169867636
2800,1,-3,2,0.5,21574,9.542789039970499
2800,1,0,5,0.5,21607,9.5431852405
2800,1,0.25,5,0.5,21608,9.543265474900895
2800,1,-0.25,5,0.5,21609,9.543146936866844
2800,1,0.5,5,0.5,21610,9.543339254072025
2800,1,-0.5,5,0.5,21611,9.543112059970492
2800,1,0.75,5,0.5,21612,9.54339987850665
2800,1,-0.75,5,0.5,21613,9.543077694883646
2800,1,1,5,0.5,21614,9.54342636290493
2800,1,-1,5,0.5,21615,9.543045415305373
2800,1,-1.5,5,0.5,21616,9.54295839914081
2800,1,-2.5,5,0.5,21617,9.542858705958322
2800,1,-3,5,0.5,21618,9.542831928428111
2800,1,0,1,1,21619,9.54291843651479
2800,1,0,2,1,21653,9.542968611665794
2800,1,0.25,2,1,21654,9.543022258879926
2800,1,-0.25,2,1,21655,9.542946120948546
2800,1,0.5,2,1,21656,9.543079892918428
2800,1,-0.5,2,1,21657,9.54291828557771
2800,1,0.75,2,1,21658,9.543116041560436
2800,1,-0.75,2,1,21659,9.542894033216756
2800,1,1,2,1,21660,9.543141657279664
2800,1,-1,2,1,21661,9.542871009799699
2800,1,-1.5,2,1,21662,9.542826653819427
2800,1,-2.5,2,1,21663,9.542738263311662
2800,1,-3,2,1,21664,9.542717314507003
2800,1,0,5,1,21695,9.543053476847222
2800,1,0.25,5,1,21696,9.54311659453807
2800,1,-0.25,5,1,21697,9.543023548713458
2800,1,0.5,5,1,21698,9.543172337395372
2800,1,-0.5,5,1,21699,9.542991841962618
2800,1,0.75,5,1,21700,9.54321176371047
2800,1,-0.75,5,1,21701,9.542961839957446
2800,1,1,5,1,21702,9.543239771387949
2800,1,-1,5,1,21703,9.54293575466642
2800,1,-1.5,5,1,21704,9.542881696101023
2800,1,-2.5,5,1,21705,9.542770999426104
2800,1,-3,5,1,21706,9.542754082117659
2800,1,0,1,2,21707,9.542831282797518
2800,1,0,2,2,21742,9.542889337859851
2800,1,0.25,2,2,21743,9.542934379874882
2800,1,-0.25,2,2,21744,9.5428248779568
2800,1,0.5,2,2,21745,9.542971407995259
2800,1,-0.5,2,2,21746,9.542852746683886
2800,1,0.75,2,2,21747,9.54299748058386
2800,1,-0.75,2,2,21748,9.542827493693617
2800,1,1,2,2,21749,9.543017498738415
2800,1,-1,2,2,21750,9.542806085247893
2800,1,-1.5,2,2,21751,9.54276000533017
2800,1,-2.5,2,2,21752,9.542690174461127
2800,1,-3,2,2,21753,9.542666222404616
2800,1,0,5,2,21786,9.542966546044394
2800,1,0.25,5,2,21787,9.543008757407565
2800,1,-0.25,5,2,21788,9.542942161433235
2800,1,0.5,5,2,21789,9.543052083192867
2800,1,-0.5,5,2,21790,9.542918486414575
2800,1,0.75,5,2,21791,9.543084369319066
2800,1,-0.75,5,2,21792,9.542902781946138
2800,1,1,5,2,21793,9.543121238770192
2800,1,-1,5,2,21794,9.54287809182658
2800,1,-1.5,5,2,21795,9.5428111384885
2800,1,-2.5,5,2,21796,9.542728165235932
2800,1,-3,5,2,21797,9.542702287789506
2800,1,0,1,5,21798,9.542758497158797
2800,1,0,2,5,21830,9.54280379587235
2800,1,-0.25,2,5,21831,9.542775947252128
2800,1,-0.5,2,5,21832,9.542774495614307
2800,1,-0.75,2,5,21833,9.542753893804218
2800,1,-1,2,5,21834,9.542736906010054
2800,1,-1.5,2,5,21835,9.542689223179707
2800,1,-2.5,2,5,21836,9.542640825502417
2800,1,-3,2,5,21837,9.54261887216497
2800,1,0,5,5,21870,9.542872725440798
2800,1,0.25,5,5,21871,9.542907683099495
2800,1,-0.25,5,5,21872,9.54285098272024
2800,1,0.5,5,5,21873,9.542946314163434
2800,1,-0.5,5,5,21874,9.542831438326191
2800,1,0.75,5,5,21875,9.542980461098457
2800,1,-0.75,5,5,21876,9.542821906308317
2800,1,1,5,5,21877,9.543005337139988
2800,1,-1,5,5,21878,9.542803454461259
2800,1,-1.5,5,5,21879,9.54274356485021
2800,1,-2.5,5,5,21880,9.542674134874122
2800,1,-3,5,5,21881,9.542656436599962
2800,1.5,0,1,1,21882,9.542733547414908
2800,1.5,0,2,1,21918,9.542772748399843
2800,1.5,0.25,2,1,21919,9.542806181728443
2800,1.5,-0.25,2,1,21920,9.54276407253659
2800,1.5,0.5,2,1,21921,9.542838147322097
2800,1.5,-0.5,2,1,21922,9.542748349610195
2800,1.5,0.75,2,1,21923,9.542874686621609
2800,1.5,-0.75,2,1,21924,9.542737147794156
2800,1.5,1,2,1,21925,9.542904569755164
2800,1.5,-1,2,1,21926,9.542725033249894
2800,1.5,-1.5,2,1,21927,9.542700085217136
2800,1.5,-2,2,1,21928,9.542673102977089
2800,1.5,-2.5,2,1,21929,9.542635778973786
2800,1.5,-3,2,1,21930,9.542629079632565
2800,1.5,0,5,1,21964,9.542839062956487
2800,1.5,0.25,5,1,21965,9.542873097884117
2800,1.5,-0.25,5,1,21966,9.5428224914345
2800,1.5,0.5,5,1,21967,9.542915643686595
2800,1.5,-0.5,5,1,21968,9.542808697066857
2800,1.5,0.75,5,1,21969,9.542948680420896
2800,1.5,-0.75,5,1,21970,9.542797924672607
2800,1.5,1,5,1,21971,9.542980509933214
2800,1.5,-1,5,1,21972,9.542790520124326
2800,1.5,-1.5,5,1,21973,9.542749074859584
2800,1.5,-2.5,5,1,21974,9.54266405098494
2800,1.5,-3,5,1,21975,9.542664129376147
2800,2,0,1,0.5,21976,9.542673958545866
2800,2,0,2,0.5,22012,9.54271052364579
2800,2,0.25,2,0.5,22013,9.542726188510208
2800,2,-0.25,2,0.5,22014,9.542707243836883
2800,2,0.5,2,0.5,22015,9.542749979999625
2800,2,-0.5,2,0.5,22016,9.54269365488187
2800,2,0.75,2,0.5,22017,9.54277751212764
2800,2,-0.75,2,0.5,22018,9.542684499668747
2800,2,1,2,0.5,22019,9.542796671596228
2800,2,-1,2,0.5,22020,9.542678790222205
2800,2,-2,2,0.5,22021,9.542627776257978
2800,2,-2.5,2,0.5,22022,9.542601240111928
2800,2,-3,2,0.5,22023,9.542593514765782
2800,2,-4,2,0.5,22024,9.542550426451875
2800,2,0,5,0.5,22058,9.542773371471146
2800,2,0.25,5,0.5,22059,9.542791097987982
2800,2,-0.25,5,0.5,22060,9.542760581198968
2800,2,0.5,5,0.5,22061,9.542815361698494
2800,2,-0.5,5,0.5,22062,9.54275215224912
2800,2,0.75,5,0.5,22063,9.542844972061285
2800,2,-0.75,5,0.5,22064,9.542743536406096
2800,2,1,5,0.5,22065,9.54287510151954
2800,2,-1,5,0.5,22066,9.54273202390259
2800,2,-1.5,5,0.5,22067,9.542697138049627
2800,2,-2,5,0.5,22068,9.542660177528049
2800,2,-2.5,5,0.5,22069,9.542632004726876
2800,2,-3,5,0.5,22070,9.54263140588775
2800,2,-4,5,0.5,22071,9.542565801560029
2800,2,0,1,1,22072,9.542646870517244
2800,2,0,2,1,22108,9.542682874254611
2800,2,0.25,2,1,22109,9.54269294385204
2800,2,-0.25,2,1,22110,9.542671288346103
2800,2,0.5,2,1,22111,9.542720112739238
2800,2,-0.5,2,1,22112,9.542665132705812
2800,2,0.75,2,1,22113,9.54273499590961
2800,2,-0.75,2,1,22114,9.542659720806212
2800,2,1,2,1,22115,9.542767226891144
2800,2,-1,2,1,22116,9.542651245597302
2800,2,-2,2,1,22117,9.54260504897808
2800,2,-2.5,2,1,22118,9.542572278090589
2800,2,-3,2,1,22119,9.542569797082294
2800,2,-4,2,1,22120,9.542512995025584
2800,2,-5,2,1,22121,9.542477102501156
2800,2,0,5,1,22154,9.542739685085026
2800,2,0.25,5,1,22155,9.542752304337657
2800,2,-0.25,5,1,22156,9.54272212580247
2800,2,0.5,5,1,22157,9.542785173853094
2800,2,-0.5,5,1,22158,9.542714124467356
2800,2,0.75,5,1,22159,9.542808661179643
2800,2,-0.75,5,1,22160,9.542709107140922
2800,2,1,5,1,22161,9.542834394037435
2800,2,-1,5,1,22162,9.542700422579719
2800,2,-2,5,1,22163,9.542630311169676
2800,2,-2.5,5,1,22164,9.542608359727145
2800,2,-3,5,1,22165,9.542609797829193
2800,2,-4,5,1,22166,9.5425510270594
2800,2,-5,5,1,22167,9.542482526369916
