wavelength,response
1.06300000,0.00145283
1.06400000,0.00135711
1.06500000,0.00123236
1.06600000,0.00110452
1.06700000,0.00102517
1.06800000,0.00095295
1.06900000,0.00085441
1.07000000,0.00076934
1.07100000,0.00071349
1.07200000,0.00065846
1.07300000,0.00058463
1.07400000,0.00052850
1.07500000,0.00049053
1.07600000,0.00044946
1.07700000,0.00039615
1.07800000,0.00035999
1.07900000,0.00033322
1.08000000,0.00030284
