wavelength,response
4.43199000,0.54800000
4.43578000,0.54810000
4.43957000,0.54810000
4.44338000,0.54640000
4.44719000,0.54620000
4.45101000,0.54670000
4.45483000,0.54430000
4.45866000,0.54190000
4.46250000,0.54170000
4.46634000,0.54180000
4.47019000,0.54000000
4.47405000,0.53750000
4.47791000,0.53650000
4.48178000,0.53510000
4.48566000,0.53230000
4.48954000,0.53100000
4.49343000,0.52970000
4.49733000,0.52660000
4.50124000,0.52350000
4.50515000,0.52180000
4.50906000,0.51910000
4.51299000,0.51650000
4.51692000,0.51550000
4.52086000,0.51350000
4.52480000,0.51100000
4.52875000,0.50990000
4.53271000,0.50820000
4.53668000,0.50670000
4.54065000,0.50690000
4.54463000,0.50690000
4.54862000,0.50520000
4.55261000,0.50400000
4.55661000,0.50370000
4.56062000,0.50320000
4.56463000,0.50340000
4.56865000,0.50320000
4.57268000,0.50180000
4.57672000,0.50060000
4.58076000,0.49980000
4.58481000,0.49810000
4.58887000,0.49550000
4.59293000,0.49390000
4.59701000,0.49300000
4.60109000,0.49110000
4.60517000,0.48890000
4.60927000,0.48600000
4.61337000,0.48360000
4.61747000,0.48120000
4.62159000,0.47770000
4.62571000,0.47520000
4.62984000,0.47250000
4.63398000,0.46970000
4.63812000,0.47050000
4.64228000,0.47170000
4.64644000,0.47260000
4.65060000,0.47440000
4.65478000,0.47510000
4.65896000,0.47650000
4.66315000,0.47970000
4.66735000,0.48260000
4.67155000,0.48450000
4.67576000,0.48630000
4.67998000,0.48890000
4.68421000,0.49100000
4.68845000,0.49230000
4.69269000,0.49410000
4.69694000,0.49550000
4.70120000,0.49700000
4.70547000,0.49830000
4.70974000,0.49850000
4.71402000,0.49790000
4.71831000,0.49660000
4.72261000,0.49460000
4.72691000,0.49380000
4.73123000,0.49230000
4.73555000,0.48910000
4.73987000,0.48530000
4.74421000,0.48330000
4.74856000,0.48050000
4.75291000,0.47670000
4.75727000,0.47380000
4.76164000,0.47070000
4.76601000,0.46710000
4.77040000,0.46480000
4.77479000,0.46220000
4.77919000,0.45820000
4.78360000,0.45430000
4.78802000,0.45130000
4.79244000,0.44960000
4.79688000,0.44850000
4.80132000,0.44670000
4.80577000,0.44520000
4.81023000,0.44360000
4.81469000,0.44210000
4.81917000,0.44210000
4.82365000,0.44210000
4.82814000,0.44050000
4.83264000,0.43990000
4.83715000,0.44100000
4.84166000,0.44110000
4.84619000,0.44050000
4.85072000,0.44090000
4.85527000,0.44100000
4.85982000,0.44060000
4.86437000,0.44110000
4.86894000,0.44100000
4.87352000,0.44110000
4.87810000,0.44140000
4.88270000,0.44180000
4.88730000,0.44350000
4.89191000,0.44410000
4.89653000,0.44460000
4.90116000,0.44540000
4.90579000,0.44610000
4.91044000,0.44600000
4.91509000,0.44380000
4.91976000,0.44190000
4.92443000,0.43910000
4.92911000,0.43440000
4.93380000,0.42710000
4.93850000,0.41870000
4.94321000,0.41080000
4.94792000,0.40230000
4.95265000,0.39360000
4.95738000,0.38610000
4.96213000,0.38000000
4.96688000,0.37640000
4.97164000,0.37430000
4.97641000,0.37260000
4.98119000,0.37160000
4.98598000,0.37280000
4.99078000,0.36860000
4.99559000,0.35620000
5.00041000,0.33030000
5.00523000,0.29320000
5.01007000,0.24780000
5.01492000,0.19270000
5.01977000,0.13900000
5.02463000,0.09684000
5.02951000,0.06535000
5.03439000,0.04236000
5.03928000,0.02735000
5.04419000,0.01749000
5.04910000,0.01081000
5.05402000,0.00669400
5.05895000,0.00375800
5.06389000,0.00199300
5.06884000,0.00090100
5.07380000,0.00059100
5.07877000,0.00048600
5.08375000,0.00030300
5.08874000,0.00030000
5.09374000,0.00036900
5.09874000,0.00030300
5.10376000,0.00020500
5.10879000,0.00018000
5.11383000,0.00009600
5.11888000,0.00010800
5.12394000,0.00011800
5.12900000,0.00019000
5.13408000,0.00027400
5.13917000,0.00026500
5.14427000,0.00030500
5.14938000,0.00031500
5.15450000,0.00028300
5.15963000,0.00037100
5.16476000,0.00045800
5.16991000,0.00046600
5.17507000,0.00046000
5.18024000,0.00050000
5.18542000,0.00048900
5.19061000,0.00041100
5.19581000,0.00042100
5.20103000,0.00047700
5.20625000,0.00043100
5.21148000,0.00038400
5.21672000,0.00040200
5.22198000,0.00038600
